tract_split,Year,City,LACity,Community_Name,totUnsheltPeople,totESPeople,totTHPeople,totPeople
482304,2022,Rosemead,2,Rosemead,2.453,0,0,2.453
482401,2022,Rosemead,2,Rosemead,3.951,0,0,3.951
482402a,2022,Unincorporated,2,South San Gabriel,0,9,0,9
482402b,2022,Rosemead,2,Rosemead,1,0,0,1
482402c,2022,Unincorporated,2,South San Gabriel,55.484,0,0,55.484
482502,2022,Rosemead,2,Rosemead,0,0,0,0
482503,2022,Rosemead,2,Rosemead,2,0,0,2
482521a,2022,Unincorporated,2,South San Gabriel,0,0,0,0
482521b,2022,Rosemead,2,Rosemead,0,0,0,0
482522a,2022,Unincorporated,2,South San Gabriel,0,0,0,0
482522b,2022,Montebello,2,Montebello,0,0,0,0
482522c,2022,Rosemead,2,Rosemead,0,0,0,0
482600a,2022,Monterey Park,2,Monterey Park,0,0,0,0
482600b,2022,Monterey Park,2,Monterey Park,0,0,0,0
482701a,2022,Monterey Park,2,Monterey Park,8,0,0,8
482701b,2022,Monterey Park,2,Monterey Park,1,0,0,1
482702,2022,Monterey Park,2,Monterey Park,4,0,0,4
482800a,2022,Monterey Park,2,Monterey Park,1,0,0,1
482800b,2022,Monterey Park,2,Monterey Park,0,0,0,0
500100a,2022,La Habra Heights,2,La Habra Heights,0,0,0,0
500100b,2022,La Habra Heights,2,La Habra Heights,0,0,0,0
500100c,2022,Unincorporated,2,La Habra Heights,4.105,0,0,4.105
500201a,2022,La Habra Heights,2,La Habra Heights,0,0,0,0
500201b,2022,La Habra Heights,2,La Habra Heights,0,0,0,0
500201c,2022,Whittier,2,Whittier,0,0,0,0
500202a,2022,Whittier,2,Whittier,0,0,0,0
500202b,2022,Whittier,2,Whittier,0,0,0,0
500300a,2022,Pico Rivera,2,Pico Rivera,8.618,0,0,8.618
500300b,2022,Unincorporated,2,Whittier Narrows,1.303,0,0,1.303
500300c,2022,Industry,2,Industry,11.978,0,0,11.978
500300d,2022,Unincorporated,2,Unincorporated Whittier,9.759,0,0,9.759
500402,2022,Pico Rivera,2,Pico Rivera,9.633,0,0,9.633
500403a,2022,Pico Rivera,2,Pico Rivera,25.957,0,0,25.957
500403b,2022,Pico Rivera,2,Pico Rivera,20.568,0,0,20.568
500403c,2022,Unincorporated,2,Sunrise Village,3.549,0,0,3.549
500404,2022,Pico Rivera,2,Pico Rivera,0,0,0,0
500500,2022,Pico Rivera,2,Pico Rivera,7.549,0,0,7.549
500600,2022,Pico Rivera,2,Pico Rivera,7.526,0,0,7.526
500700a,2022,Pico Rivera,2,Pico Rivera,11.405,0,0,11.405
500700b,2022,Pico Rivera,2,Pico Rivera,4.551,0,0,4.551
500700c,2022,Pico Rivera,2,Pico Rivera,0,0,0,0
500800,2022,Pico Rivera,2,Pico Rivera,3,0,0,3
500900,2022,Pico Rivera,2,Pico Rivera,18.508,0,0,18.508
501001a,2022,Unincorporated,2,West Whittier/Los Nietos,3,0,0,3
501001b,2022,Whittier,2,Whittier,0,0,0,0
501001c,2022,Pico Rivera,2,Pico Rivera,0,0,0,0
501002a,2022,Unincorporated,2,West Whittier/Los Nietos,2,0,0,2
501002b,2022,Unincorporated,2,West Whittier/Los Nietos,2,0,0,2
501002c,2022,Whittier,2,Whittier,1,0,0,1
501200a,2022,Unincorporated,2,West Whittier/Los Nietos,2,0,0,2
501200b,2022,Whittier,2,Whittier,0,0,0,0
501200c,2022,Unincorporated,2,Unincorporated Whittier,0,0,0,0
501200e,2022,Pico Rivera,2,Pico Rivera,2,0,0,2
501300a,2022,Whittier,2,Whittier,0,0,0,0
501300b,2022,Whittier,2,Whittier,0,0,0,0
501400a,2022,Whittier,2,Whittier,11.852,0,0,11.852
501400b,2022,Unincorporated,2,West Whittier/Los Nietos,0,0,0,0
501501a,2022,Whittier,2,Whittier,3.331,0,0,3.331
501501b,2022,Unincorporated,2,Unincorporated Whittier,0,0,0,0
501503,2022,Whittier,2,Whittier,0,0,0,0
501504,2022,Whittier,2,Whittier,14.551,0,0,14.551
501600a,2022,Unincorporated,2,Unincorporated Whittier,0,0,0,0
501600b,2022,Whittier,2,Whittier,0,0,0,0
501600c,2022,Whittier,2,Whittier,0,0,0,0
501700,2022,Whittier,2,Whittier,2.263,0,0,2.263
501802,2022,Whittier,2,Whittier,0,0,0,0
501803,2022,Whittier,2,Whittier,16.105,0,0,16.105
501804,2022,Whittier,2,Whittier,6.105,2,0,8.105
501900,2022,Whittier,2,Whittier,4.263,0,0,4.263
502003,2022,Whittier,2,Whittier,0,0,0,0
502004,2022,Whittier,2,Whittier,15.64,0,0,15.64
502005a,2022,Whittier,2,Whittier,0,0,0,0
502005b,2022,Unincorporated,2,South Whittier,0,0,0,0
502100a,2022,Whittier,2,Whittier,11.443,10,0,21.443
502100b,2022,Unincorporated,2,West Whittier/Los Nietos,2.526,0,0,2.526
502200a,2022,Unincorporated,2,West Whittier/Los Nietos,0,0,0,0
502200b,2022,Unincorporated,2,West Whittier/Los Nietos,1,0,0,1
502200c,2022,Santa Fe Springs,2,Santa Fe Springs,7.21,0,0,7.21
502301a,2022,Unincorporated,2,West Whittier/Los Nietos,10.759,0,0,10.759
502301b,2022,Unincorporated,2,West Whittier/Los Nietos,0,89,0,89
502301c,2022,Santa Fe Springs,2,Santa Fe Springs,5.549,0,0,5.549
502302a,2022,Santa Fe Springs,2,Santa Fe Springs,0,0,0,0
502302b,2022,Unincorporated,2,West Whittier/Los Nietos,5.924,0,0,5.924
502401,2022,Pico Rivera,2,Pico Rivera,1,0,0,1
502402,2022,Pico Rivera,2,Pico Rivera,1,0,0,1
502500a,2022,Pico Rivera,2,Pico Rivera,13.415,0,0,13.415
502500b,2022,Pico Rivera,2,Pico Rivera,0,0,0,0
502601a,2022,Pico Rivera,2,Pico Rivera,0,0,0,0
502601b,2022,Pico Rivera,2,Pico Rivera,9.508,0,0,9.508
502602,2022,Pico Rivera,2,Pico Rivera,21.287,0,0,21.287
502700a,2022,Santa Fe Springs,2,Santa Fe Springs,5.365,0,0,5.365
502700b,2022,Santa Fe Springs,2,Santa Fe Springs,35.363,50,0,85.363
502801a,2022,Santa Fe Springs,2,Santa Fe Springs,74.66,0,0,74.66
502801b,2022,Santa Fe Springs,2,Santa Fe Springs,0,0,0,0
502802a,2022,Santa Fe Springs,2,Santa Fe Springs,0,33,0,33
502802b,2022,Santa Fe Springs,2,Santa Fe Springs,0,0,0,0
502901a,2022,Santa Fe Springs,2,Santa Fe Springs,0,0,0,0
502901b,2022,Unincorporated,2,South Whittier,0,0,0,0
502902a,2022,Unincorporated,2,South Whittier,0,0,0,0
502902b,2022,Santa Fe Springs,2,Santa Fe Springs,3.775,38,0,41.775
502902c,2022,Whittier,2,Whittier,0,0,0,0
503000a,2022,Santa Fe Springs,2,Santa Fe Springs,1.263,0,0,1.263
503000b,2022,Unincorporated,2,South Whittier,11.618,0,0,11.618
503000c,2022,Unincorporated,2,South Whittier,6.671,0,0,6.671
503000d,2022,Santa Fe Springs,2,Santa Fe Springs,0,0,0,0
503103,2022,Unincorporated,2,South Whittier,3.775,0,0,3.775
503104,2022,Unincorporated,2,South Whittier,3,0,0,3
503105,2022,Unincorporated,2,South Whittier,6.3,0,12,18.3
503106,2022,Unincorporated,2,South Whittier,0,0,0,0
503201,2022,Unincorporated,2,South Whittier,4,0,0,4
503202,2022,Unincorporated,2,South Whittier,0,10,0,10
503301,2022,Whittier,2,Whittier,3.775,0,0,3.775
503302,2022,Unincorporated,2,South Whittier,1.775,0,73,74.775
503401a,2022,Whittier,2,Whittier,7.962,0,0,7.962
503401b,2022,Whittier,2,Whittier,5.919,0,0,5.919
503402,2022,Whittier,2,Whittier,8.225,0,0,8.225
503501a,2022,Unincorporated,2,South Whittier,4,0,0,4
503501b,2022,Unincorporated,2,South Whittier,4.857,0,0,4.857
503501c,2022,Whittier,2,Whittier,1.331,0,0,1.331
503502a,2022,Unincorporated,2,South Whittier,1.775,0,0,1.775
503502b,2022,Whittier,2,Whittier,1.331,0,0,1.331
503601,2022,La Mirada,2,La Mirada,5,0,0,5
503602a,2022,La Mirada,2,La Mirada,1,0,0,1
503602b,2022,La Mirada,2,La Mirada,6,0,0,6
503701,2022,Unincorporated,2,East La Mirada,4.263,0,0,4.263
503702a,2022,Unincorporated,2,East La Mirada,0,0,0,0
503702b,2022,Unincorporated,2,East La Mirada,2.263,2,0,4.263
503703a,2022,La Mirada,2,La Mirada,0,0,0,0
503703b,2022,La Mirada,2,La Mirada,0,0,0,0
503801,2022,La Mirada,2,La Mirada,1,0,0,1
503802a,2022,La Mirada,2,La Mirada,0,0,0,0
503802b,2022,La Mirada,2,La Mirada,0,0,0,0
503901,2022,La Mirada,2,La Mirada,5.303,0,0,5.303
503902a,2022,La Mirada,2,La Mirada,2,0,0,2
503902b,2022,La Mirada,2,La Mirada,13.197,0,0,13.197
504001,2022,La Mirada,2,La Mirada,0,0,0,0
504002a,2022,La Mirada,2,La Mirada,0,0,0,0
504002b,2022,La Mirada,2,La Mirada,0,0,0,0
504101,2022,La Mirada,2,La Mirada,7.324,0,0,7.324
504102,2022,Santa Fe Springs,2,Santa Fe Springs,92.099,0,0,92.099
530003a,2022,Montebello,2,Montebello,0,0,0,0
530003b,2022,Montebello,2,Montebello,21.967,0,0,21.967
530003c,2022,Rosemead,2,Rosemead,0,0,0,0
530004,2022,Montebello,2,Montebello,4.661,0,0,4.661
530005a,2022,Montebello,2,Montebello,2,0,0,2
530005b,2022,Montebello,2,Montebello,0,0,0,0
530006,2022,Montebello,2,Montebello,0,0,0,0
530101,2022,Montebello,2,Montebello,14.203,0,0,14.203
530102,2022,Montebello,2,Montebello,6,0,0,6
530202a,2022,Montebello,2,Montebello,1.331,0,0,1.331
530202b,2022,Montebello,2,Montebello,0,0,0,0
530202c,2022,Unincorporated,2,East Los Angeles,9,0,0,9
530203,2022,Montebello,2,Montebello,0,0,0,0
530204,2022,Montebello,2,Montebello,1,0,0,1
530301,2022,Unincorporated,2,East Los Angeles,20.871,0,0,20.871
530302,2022,Unincorporated,2,East Los Angeles,20.2,0,0,20.2
530400a,2022,Monterey Park,2,Monterey Park,8.877,0,0,8.877
530400b,2022,Unincorporated,2,East Los Angeles,33.082,0,4,37.082
530500,2022,Unincorporated,2,East Los Angeles,82.523,0,0,82.523
530601,2022,Unincorporated,2,East Los Angeles,13.741,0,0,13.741
530602,2022,Unincorporated,2,East Los Angeles,15.964,0,0,15.964
530700,2022,Unincorporated,2,East Los Angeles,30.511,0,0,30.511
530801,2022,Unincorporated,2,East Los Angeles,15.75,0,0,15.75
530802,2022,Unincorporated,2,East Los Angeles,0,0,0,0
530901,2022,Unincorporated,2,East Los Angeles,10.143,0,0,10.143
530902,2022,Unincorporated,2,East Los Angeles,6.88,0,0,6.88
531000,2022,Unincorporated,2,East Los Angeles,17.029,0,0,17.029
531101,2022,Unincorporated,2,East Los Angeles,44.33,0,0,44.33
531102a,2022,Unincorporated,2,East Los Angeles,46.304,0,0,46.304
531102b,2022,Unincorporated,2,East Los Angeles,0,0,0,0
531201a,2022,Unincorporated,2,East Los Angeles,6.365,0,0,6.365
531201b,2022,Unincorporated,2,East Los Angeles,0,0,0,0
531202a,2022,Unincorporated,2,East Los Angeles,3.775,0,0,3.775
531202b,2022,Unincorporated,2,East Los Angeles,0,0,0,0
531301,2022,Unincorporated,2,East Los Angeles,26.812,0,0,26.812
531302,2022,Unincorporated,2,East Los Angeles,40.292,0,0,40.292
531502,2022,Unincorporated,2,East Los Angeles,28.575,0,0,28.575
531503a,2022,Unincorporated,2,East Los Angeles,1.551,0,0,1.551
531503b,2022,Unincorporated,2,East Los Angeles,16.459,0,0,16.459
531504a,2022,Unincorporated,2,East Los Angeles,6.145,0,0,6.145
531504b,2022,Unincorporated,2,East Los Angeles,0,0,0,0
531602,2022,Unincorporated,2,East Los Angeles,15.308,0,0,15.308
531603a,2022,Unincorporated,2,East Los Angeles,0,0,0,0
531603b,2022,Unincorporated,2,East Los Angeles,6.605,0,0,6.605
531604,2022,Unincorporated,2,East Los Angeles,48.239,0,0,48.239
531701,2022,Unincorporated,2,East Los Angeles,5.854,0,0,5.854
531702,2022,Unincorporated,2,East Los Angeles,13.325,0,0,13.325
531800a,2022,Unincorporated,2,East Los Angeles,13.139,0,0,13.139
531800b,2022,Unincorporated,2,East Los Angeles,1.775,0,0,1.775
531901,2022,Unincorporated,2,East Los Angeles,12.115,0,0,12.115
531902a,2022,Montebello,2,Montebello,24.073,0,0,24.073
531902b,2022,Unincorporated,2,East Los Angeles,0,0,0,0
532001,2022,Montebello,2,Montebello,21.264,0,0,21.264
532002,2022,Montebello,2,Montebello,9.436,0,0,9.436
532101,2022,Montebello,2,Montebello,49.039,0,0,49.039
532102,2022,Montebello,2,Montebello,33.529,0,0,33.529
532200a,2022,Montebello,2,Montebello,10.105,0,0,10.105
532200b,2022,Montebello,2,Montebello,28.165,0,0,28.165
532302a,2022,Commerce,2,Commerce,24.479,0,0,24.479
532302b,2022,Commerce,2,Commerce,0,0,0,0
532303a,2022,Commerce,2,Commerce,24.142,0,0,24.142
532303b,2022,Commerce,2,Commerce,28.037,0,0,28.037
532304a,2022,Vernon,2,Vernon,1.303,0,0,1.303
532304b,2022,Bell,2,Bell,0,79,31,114
532304c,2022,Commerce,2,Commerce,0,0,0,0
532304d,2022,Commerce,2,Commerce,5.708,0,0,5.708
532400a,2022,Vernon,2,Vernon,2.594,0,0,2.594
532400b,2022,Vernon,2,Vernon,3,0,0,3
532400c,2022,Unincorporated,2,Valinda,1,0,0,1
532400d,2022,Vernon,2,Vernon,2,0,0,2
532500,2022,Huntington Park,2,Huntington Park,1,0,0,1
532603,2022,Huntington Park,2,Huntington Park,33.718,0,0,33.718
532604a,2022,Huntington Park,2,Huntington Park,0,0,0,0
532604b,2022,Huntington Park,2,Huntington Park,6.103,0,0,6.103
532605a,2022,Huntington Park,2,Huntington Park,2,0,0,2
532605b,2022,Huntington Park,2,Huntington Park,1,0,0,1
532606,2022,Huntington Park,2,Huntington Park,17.563,0,0,17.563
532700a,2022,Huntington Park,2,Huntington Park,4.654,0,0,4.654
532700b,2022,Unincorporated,2,Florence-Firestone,114.75,0,0,114.75
532800a,2022,Unincorporated,2,Florence-Firestone,44.485,0,0,44.485
532800b,2022,Unincorporated,2,Florence-Firestone,58.944,0,0,58.944
532900a,2022,Unincorporated,2,Florence-Firestone,37.091,0,0,37.091
532900b,2022,Unincorporated,2,Florence-Firestone,149.36,0,0,149.36
533001,2022,Unincorporated,2,Florence-Firestone,7.906,0,0,7.906
533002a,2022,Huntington Park,2,Huntington Park,1.303,0,0,1.303
533002b,2022,Unincorporated,2,Florence-Firestone,0,0,0,0
533103a,2022,Huntington Park,2,Huntington Park,0,0,0,0
533103b,2022,Huntington Park,2,Huntington Park,1,0,0,1
533104a,2022,Huntington Park,2,Huntington Park,0,0,0,0
533104b,2022,Huntington Park,2,Huntington Park,2.551,0,0,2.551
533105,2022,Huntington Park,2,Huntington Park,1,0,0,1
533106,2022,Huntington Park,2,Huntington Park,0,0,0,0
533107,2022,Huntington Park,2,Huntington Park,13.077,0,0,13.077
533201,2022,Huntington Park,2,Huntington Park,0,0,0,0
533202,2022,Huntington Park,2,Huntington Park,0,0,0,0
533203,2022,Huntington Park,2,Huntington Park,0,0,0,0
533300a,2022,Unincorporated,2,Bandini Islands,0,0,0,0
533300b,2022,Maywood,2,Maywood,1,0,0,1
533300c,2022,Maywood,2,Maywood,0,0,0,0
533401,2022,Maywood,2,Maywood,3,0,0,3
533402,2022,Maywood,2,Maywood,8.368,0,0,8.368
533403,2022,Maywood,2,Maywood,6.589,0,0,6.589
533501,2022,Huntington Park,2,Huntington Park,0,0,0,0
533502,2022,Huntington Park,2,Huntington Park,1,0,0,1
533503,2022,Huntington Park,2,Huntington Park,0,0,0,0
533601,2022,Bell,2,Bell,2,0,0,2
533602,2022,Bell,2,Bell,1.303,0,0,1.303
533603,2022,Bell,2,Bell,1,0,0,1
533701,2022,Maywood,2,Maywood,0,0,0,0
533702,2022,Maywood,2,Maywood,0,0,0,0
533703a,2022,Maywood,2,Maywood,0,0,0,0
533703b,2022,Commerce,2,Commerce,1,0,0,1
533703c,2022,Bell,2,Bell,18.859,0,0,18.859
533803,2022,Bell,2,Bell,0,0,0,0
533804,2022,Bell,2,Bell,0,0,0,0
533805,2022,Bell,2,Bell,1,0,0,1
533806a,2022,Bell,2,Bell,7.854,0,0,7.854
533806b,2022,Cudahy,2,Cudahy,12.756,0,0,12.756
533901,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
533902,2022,Bell Gardens,2,Bell Gardens,15.587,0,0,15.587
534001,2022,Bell Gardens,2,Bell Gardens,29.277,0,0,29.277
534002,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534101a,2022,Bell Gardens,2,Bell Gardens,71.682,0,0,71.682
534101b,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534102,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534201a,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534201b,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534202,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534203a,2022,Bell Gardens,2,Bell Gardens,16.475,0,0,16.475
534203b,2022,Bell Gardens,2,Bell Gardens,0,0,0,0
534301,2022,Cudahy,2,Cudahy,28.962,0,0,28.962
534302,2022,Cudahy,2,Cudahy,1,0,0,1
534403,2022,Cudahy,2,Cudahy,0,0,0,0
534404,2022,Cudahy,2,Cudahy,0,0,0,0
534405,2022,Cudahy,2,Cudahy,1.263,0,0,1.263
534406,2022,Cudahy,2,Cudahy,2.551,0,0,2.551
534501,2022,Huntington Park,2,Huntington Park,0,0,0,0
534502,2022,Huntington Park,2,Huntington Park,0,0,0,0
534700,2022,Unincorporated,2,Walnut Park,0,0,0,0
534802,2022,Unincorporated,2,Walnut Park,1,0,0,1
534803,2022,Unincorporated,2,Walnut Park,3.303,0,0,3.303
534804,2022,Unincorporated,2,Walnut Park,52.273,0,0,52.273
534900a,2022,Unincorporated,2,Florence-Firestone,68.461,0,0,68.461
534900b,2022,Unincorporated,2,Florence-Firestone,1,0,0,1
535001a,2022,Unincorporated,2,Florence-Firestone,22.926,0,0,22.926
535001b,2022,Unincorporated,2,Florence-Firestone,1.529,0,0,1.529
535002a,2022,Unincorporated,2,Florence-Firestone,9.46,0,0,9.46
535002b,2022,Unincorporated,2,Florence-Firestone,30.136,0,0,30.136
535101a,2022,Unincorporated,2,Florence-Firestone,0,0,0,0
535101b,2022,Unincorporated,2,Florence-Firestone,0,0,0,0
535102,2022,Unincorporated,2,Florence-Firestone,207.14,0,0,207.14
535200,2022,Unincorporated,2,Florence-Firestone,7.177,0,0,7.177
535300a,2022,Unincorporated,2,Florence-Firestone,92.141,0,0,92.141
535300b,2022,Unincorporated,2,Florence-Firestone,276.44,0,0,276.44
535400a,2022,Unincorporated,2,Florence-Firestone,114.08,0,0,114.08
535400b,2022,Unincorporated,2,Florence-Firestone,82.099,14,0,96.099
535400c,2022,Los Angeles,2,Watts,0,0,0,0
535501,2022,South Gate,2,South Gate,34.902,0,0,34.902
535502,2022,South Gate,2,South Gate,4.105,0,0,4.105
535503,2022,South Gate,2,South Gate,7.551,0,0,7.551
535603,2022,South Gate,2,South Gate,25.934,0,0,25.934
535604,2022,South Gate,2,South Gate,2.594,0,0,2.594
535605,2022,South Gate,2,South Gate,9.555,0,0,9.555
535606,2022,South Gate,2,South Gate,7.563,0,0,7.563
535607,2022,South Gate,2,South Gate,2.551,0,0,2.551
535701,2022,South Gate,2,South Gate,0,0,0,0
535702,2022,South Gate,2,South Gate,23.202,37,0,60.202
535802,2022,South Gate,2,South Gate,0,0,0,0
535803,2022,South Gate,2,South Gate,4.263,0,0,4.263
535804,2022,South Gate,2,South Gate,0,0,0,0
535901,2022,South Gate,2,South Gate,0,0,0,0
535902,2022,South Gate,2,South Gate,6,0,0,6
536000,2022,South Gate,2,South Gate,5.303,0,0,5.303
536102,2022,South Gate,2,South Gate,79.132,0,0,79.132
536103,2022,South Gate,2,South Gate,9.331,0,0,9.331
536104,2022,South Gate,2,South Gate,73.554,0,0,73.554
536200a,2022,South Gate,2,South Gate,7.457,0,0,7.457
536200b,2022,South Gate,2,South Gate,0,0,0,0
540000a,2022,Lynwood,2,Lynwood,9.459,0,0,9.459
540000b,2022,Lynwood,2,Lynwood,52.348,0,0,52.348
540000c,2022,Unincorporated,2,Lynwood,44.527,0,0,44.527
540101a,2022,Lynwood,2,Lynwood,4.328,0,0,4.328
540101b,2022,Lynwood,2,Lynwood,3,0,0,3
540102a,2022,Lynwood,2,Lynwood,3.53,0,0,3.53
540102b,2022,Lynwood,2,Lynwood,2.529,0,0,2.529
540201a,2022,Lynwood,2,Lynwood,5.378,0,0,5.378
540201b,2022,Lynwood,2,Lynwood,3.201,0,0,3.201
540202,2022,Lynwood,2,Lynwood,2,0,0,2
540203,2022,Lynwood,2,Lynwood,13.436,0,0,13.436
540300a,2022,Lynwood,2,Lynwood,21.884,0,0,21.884
540300b,2022,Lynwood,2,Lynwood,7.535,0,0,7.535
540400a,2022,Unincorporated,2,Willowbrook,7.008,0,0,7.008
540400b,2022,Unincorporated,2,Willowbrook,15.279,0,0,15.279
540501,2022,Lynwood,2,Lynwood,4.931,0,0,4.931
540502a,2022,Lynwood,2,Lynwood,1,0,0,1
540502b,2022,Lynwood,2,Lynwood,0,0,0,0
540600,2022,Unincorporated,2,Willowbrook,137.18,52,0,189.18
540700,2022,Unincorporated,2,Willowbrook,37,46,0,83
540800a,2022,Unincorporated,2,Willowbrook,0,0,0,0
540800b,2022,Unincorporated,2,Willowbrook,7.682,0,0,7.682
540901,2022,Unincorporated,2,Athens Village,26.907,32,0,58.907
540902a,2022,Unincorporated,2,Willowbrook,239.28,0,0,239.28
540902b,2022,Unincorporated,2,Willowbrook,60.79,0,0,60.79
541001,2022,Unincorporated,2,Rosewood/East Gardena,690.84,0,0,690.84
541002a,2022,Carson,2,Carson,9.078,0,0,9.078
541002b,2022,Carson,2,Carson,12.536,0,0,12.536
541100a,2022,Unincorporated,2,Rosewood/West Rancho Dominguez,5.733,0,0,5.733
541100b,2022,Unincorporated,2,Rosewood/Rancho Dominguez,131.33,0,0,131.33
541200a,2022,Unincorporated,2,Willowbrook,12.818,0,0,12.818
541200b,2022,Compton,2,Compton,7.409,0,0,7.409
541200c,2022,Unincorporated,2,Rosewood,0,0,0,0
541200d,2022,Compton,2,Compton,0,0,0,0
541300,2022,Compton,2,Compton,4.406,0,0,4.406
541400,2022,Unincorporated,2,Willowbrook,103.82,0,0,103.82
541500,2022,Unincorporated,2,Willowbrook,40.83,0,0,40.83
541603,2022,Compton,2,Compton,46.18,0,0,46.18
541604,2022,Compton,2,Compton,3.602,0,0,3.602
541605,2022,Compton,2,Compton,28.458,0,0,28.458
541606a,2022,Compton,2,Compton,1,0,0,1
541606b,2022,Compton,2,Compton,1,0,0,1
541700,2022,Lynwood,2,Lynwood,5.529,0,0,5.529
541801a,2022,Lynwood,2,Lynwood,5.602,0,0,5.602
541801b,2022,Compton,2,Compton,0,0,0,0
541802a,2022,Lynwood,2,Lynwood,2.657,0,0,2.657
541802b,2022,Compton,2,Compton,0,0,0,0
541802c,2022,Unincorporated,2,East Rancho Dominguez,1.328,0,0,1.328
542000a,2022,Unincorporated,2,East Rancho Dominguez,0,0,0,0
542000b,2022,Compton,2,Compton,0,0,0,0
542103a,2022,Unincorporated,2,East Rancho Dominguez,20.678,0,0,20.678
542103b,2022,Compton,2,Compton,0,0,0,0
542104a,2022,Unincorporated,2,East Rancho Dominguez,3.602,0,0,3.602
542104b,2022,Compton,2,Compton,0,0,0,0
542105a,2022,Compton,2,Compton,22.928,0,0,22.928
542105b,2022,Unincorporated,2,East Rancho Dominguez,4.73,22,0,26.73
542106a,2022,Unincorporated,2,East Rancho Dominguez,22.626,0,0,22.626
542106b,2022,Compton,2,Compton,51.74,0,0,51.74
542106c,2022,Unincorporated,2,East Rancho Dominguez,1.201,0,0,1.201
542200a,2022,Compton,2,Compton,42.903,0,0,42.903
542200b,2022,Compton,2,Compton,48.969,148,0,196.97
542200c,2022,Unincorporated,2,East Rancho Dominguez,13.61,0,0,13.61
542401a,2022,Compton,2,Compton,3.602,0,0,3.602
542401b,2022,Compton,2,Compton,15.587,0,0,15.587
542402,2022,Compton,2,Compton,6.132,0,0,6.132
542501a,2022,Compton,2,Compton,3.205,0,0,3.205
542501b,2022,Compton,2,Compton,16.61,0,0,16.61
542502,2022,Compton,2,Compton,5,0,0,5
542601,2022,Compton,2,Compton,33.737,0,0,33.737
542602,2022,Compton,2,Compton,0,0,0,0
542700,2022,Compton,2,Compton,6.731,1,0,7.731
542800,2022,Compton,2,Compton,27.145,0,0,27.145
542900,2022,Compton,2,Compton,0,0,0,0
543000a,2022,Unincorporated,2,West Rancho Dominguez,0,0,0,0
543000b,2022,Compton,2,Compton,3.205,0,0,3.205
543100a,2022,Compton,2,Compton,4.205,0,0,4.205
543100b,2022,Carson,2,Carson,0,0,0,0
543201,2022,Compton,2,Compton,5.804,0,0,5.804
543202a,2022,Compton,2,Compton,2.602,0,0,2.602
543202b,2022,Compton,2,Compton,12.706,89,0,101.71
543304a,2022,Carson,2,Carson,0,0,0,0
543304b,2022,Carson,2,Carson,0,0,0,0
543305a,2022,Compton,2,Compton,1.275,0,0,1.275
543305b,2022,Unincorporated,2,Rancho Dominguez,32.113,0,0,32.113
543306a,2022,Carson,2,Carson,9.291,0,0,9.291
543306b,2022,Carson,2,Carson,6.151,0,0,6.151
543306c,2022,Carson,2,Carson,5.691,0,0,5.691
543321a,2022,Carson,2,Carson,0,0,0,0
543321b,2022,Carson,2,Carson,1,0,0,1
543321c,2022,Compton,2,Compton,0,0,0,0
543322a,2022,Carson,2,Carson,0,0,0,0
543322b,2022,Carson,2,Carson,0,0,0,0
543400a,2022,Carson,2,Carson,3.876,0,0,3.876
543400b,2022,Carson,2,Carson,32.982,0,0,32.982
543501a,2022,Carson,2,Carson,3.415,0,0,3.415
